,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,1.8212179407887392,72975.45190988963,2153.1420000000026,289.29900000000015,2256.94
1,7.207074864156268,221485.4644009866,4861.16475,576.4454999999999,2478.52
2,18.273803819018088,507645.1280774059,7913.261999999999,877.0634999999997,2649.22
3,35.59090589697356,715396.4058703658,9263.445249999995,996.5834999999997,2419.9
4,2.6923942684188735,95980.3820122464,2291.518250000001,269.519,2265.86
5,8.311500801190414,258122.33023409848,4995.27375,502.7465000000001,2471.72
6,21.619619722445133,602407.1891630954,7063.05925,760.7299999999994,2651.68
7,38.14483543099598,720614.2751622151,11023.581,847.2525,2266.4
8,3.082553476043886,104696.51922665135,2224.5537500000028,252.92549999999991,2254.32
9,10.171781273580118,305575.6342672148,5627.530000000002,477.1514999999999,2476.5
10,25.075804329883944,653650.4929055116,7482.643500000002,708.6469999999995,2624.9
11,39.294098089764205,736725.6426753512,10681.8275,768.4005000000001,2258.22
