,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,2.32058187695622,254482.2991255781,5679.614749999996,453.5314999999999,2840.44
1,6.332086520664337,591013.5670986318,8521.74375,721.5079999999997,3310.3
2,12.794410259543652,927719.9637839091,11915.215499999997,839.9784999999996,3265.84
3,19.90859803521662,684822.8816054967,21490.4125,813.9594999999997,2073.02
4,2.4120262040717595,261872.82741208165,5433.885999999998,424.7159999999996,2831.02
5,7.174043558190658,665277.143532391,8317.034499999998,701.0694999999997,3348.96
6,13.6531444815295,955263.7255343214,12735.372999999998,807.2589999999999,3211.78
7,21.240482663952562,628863.5719480341,23188.465000000015,766.0499999999996,1865.16
8,2.9440423538627285,302285.2389877509,6569.40575,457.03999999999974,2883.84
9,8.201413089069723,712787.1349635386,9107.225499999999,688.8934999999998,3356.78
10,13.913304065301583,935444.7275616811,13168.980999999992,748.3719999999997,3169.02
11,20.937292463514265,597517.4265493802,23714.9745,728.5329999999998,1814.64
