,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,1.9710175375350838,243857.65524804767,4058.9844999999996,328.4759999999998,2747.14
1,5.985431512776808,578835.679746321,8755.336749999999,558.3444999999996,3195.2
2,12.20530808812964,899145.4762105484,12093.427750000004,661.6319999999997,3177.12
3,18.95964551226907,652865.5048898986,21653.683999999994,653.7454999999997,1989.38
4,2.0816566677660444,262456.3592794785,4855.080999999999,342.2264999999997,2753.5
5,6.602674992094108,608515.7814621115,9192.696249999997,575.0689999999995,3174.42
6,13.594534690767158,908604.6320407944,12919.962999999998,665.7819999999997,3087.94
7,19.830244877089317,615565.6461904768,22846.0205,642.4659999999997,1843.58
8,2.581206861608327,294167.8145627993,5017.348499999998,366.9684999999997,2802.64
9,7.51910491195076,691138.8183313389,8657.4135,589.9134999999998,3216.44
10,14.399831888488785,907946.8538843094,13449.467750000002,661.5709999999995,3006.28
11,22.414671644445733,591148.7244794689,23862.790499999992,650.4449999999996,1738.52
