,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,1.4986088118915655,11353.544361787739,794.9970000000011,133.4755000000003,1330.22
1,6.053181148639826,36490.363217629965,1441.1750000000018,231.00900000000027,1481.6
2,24.396003031127407,141922.04843254643,2531.8112500000016,404.0465000000004,1740.04
3,74.4947709653512,389220.20473807474,3605.4655000000016,557.6425000000003,2098.2
4,3.1103441879042344,17597.129634531408,975.3790000000013,172.5985000000003,1394.82
5,10.551868886531004,57852.4707092249,1824.1160000000018,305.3855000000004,1570.24
6,40.571018967189474,213412.42104465692,2949.594500000002,499.1625000000004,1917.24
7,107.52520002387406,521738.46707484685,4167.688500000003,637.1050000000007,2254.32
8,5.06107435022196,23182.666687255813,1108.4377500000012,196.3675000000003,1418.02
9,18.619042889583238,91951.55758849485,2133.9460000000026,368.4980000000004,1675.38
10,59.56740431855702,291617.66379706585,3430.250750000001,569.5210000000005,2048.98
11,144.64093568236862,652048.2845020372,4730.974750000001,719.0040000000005,2389.6
