,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,0.4326461203173486,168280.66164870822,3622.81,146.31499999999994,1869.16
1,1.1818398791084843,286695.5894769321,6333.665,283.46199999999976,2013.34
2,2.350843633410104,466120.18995672953,9445.77,416.31249999999983,2166.06
3,3.9616761316044795,698724.8709123699,11957.495,517.0104999999995,2294.06
4,0.44090431587686624,172594.35066529774,3113.64,152.91199999999995,1877.66
5,1.223746847849165,287229.85714947025,6264.89,285.42499999999984,2038.26
6,2.547067759318965,489847.01897077163,9371.795,432.5959999999997,2208.54
7,4.100570097109129,724996.2423135048,11896.66,531.5904999999996,2326.52
8,0.37835770656542345,166331.01753146373,3848.655,153.18149999999986,1878.66
9,1.3110555469799758,303495.68802607013,5930.61,288.19199999999995,2040.44
10,2.701824866872846,518481.35679139366,9450.555,421.5554999999997,2224.44
11,4.132755120798706,732762.3495866603,11567.63,528.9244999999995,2325.26
