,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,10.029814057961012,13254.018283469242,0.0,0.0,0.0
1,116.22821346818655,208245.5499211266,0.0,0.0,0.0
2,306.004963917795,567105.0028411511,0.0,0.0,0.0
3,511.5560240449756,958370.2811292115,0.0,0.0,0.0
4,30.410538966480917,49573.757873789305,0.0,0.0,0.0
5,184.25482907755307,335251.7789859931,0.0,0.0,0.0
6,445.82905171105284,832664.5778467825,0.0,0.0,0.0
7,740.2672412536801,1395174.817553688,0.0,0.0,0.0
8,52.55648682118463,90483.87425393397,0.0,0.0,0.0
9,278.2028812419548,515267.9888089575,0.0,0.0,0.0
10,570.8072459787946,1073335.5357033354,0.0,0.0,0.0
11,889.0072450027982,1679076.8571283817,0.0,0.0,0.0
