,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,3223.1352125685726,149.19454514670883,261.15953750666654,2416.7304133561433,0.74868067135182,0.7484900404653249,0.49798227965133113,87.17003610851974
1,3217.6252125685733,150.5035313967088,265.3216907090075,2367.687320217101,0.7554403421234263,0.7537759621919078,0.49934890446129104,87.72457046871712
2,3226.0147125685735,150.24187339670883,263.704733739765,2436.49791132551,0.7510150614405139,0.7452710860640596,0.4925876997924283,87.6471079431508
3,3219.5207125685743,150.4249231467089,263.74657567888175,2383.7356641437827,0.7581461240465847,0.7514582793321744,0.49745374537250775,87.69178790093733
4,3222.921212568573,149.58483814670882,261.58676241000774,2423.335944149789,0.7498175216870215,0.743077259903809,0.49214273531884245,87.23593270520547
5,3216.7097125685727,149.73633689670876,261.7420581036578,2348.2442316492156,0.7537190213616282,0.7478266075333974,0.4965796238296217,87.3605933402383
6,3224.1487125685726,149.60929539670872,261.48165458593854,2424.9133160360357,0.7547986289257379,0.7494471231183958,0.4951699693294715,87.33725291999967
7,3217.448712568574,150.2617961467089,263.0491948182837,2362.9686855635173,0.7569748397301973,0.7505751388321312,0.49771943069509184,87.65013242078071
8,3224.762212568572,149.76279489670875,261.97265935178353,2456.1093364446147,0.7515478352443015,0.7463112230682625,0.49430472644657814,87.44508014284195
9,3217.1092125685727,150.30137064670876,262.91147216496176,2352.7056802072952,0.7604086191613993,0.7534617072088052,0.4992204398954798,87.57477907812539
10,3721.8737125685743,150.09371064670893,95.09871363085233,901.0857648742499,0.7616082517636695,0.0039653272109196735,0.0,90.35110568230684
11,3717.327212568572,146.54655614670892,91.29639591525236,912.0593076370762,0.7538039435802877,0.0053348060065392215,0.0,88.86823330051708
12,3734.760712568575,150.2239806467088,95.33205182084612,925.6329437188738,0.7601215651214165,0.004377754361481429,0.0,90.83918290824322
13,3689.5447125685732,147.3960463967089,92.132629797551,871.9103524432346,0.7566386482972368,0.004761346022787865,0.0,88.8504460383147
14,3709.6182125685737,150.1525951467089,95.25643503145308,904.8245407516546,0.7565675230234151,0.003469707204899039,3.1201248049922e-05,90.24719302483204
15,3699.9457125685744,146.30332139670884,91.04909859894902,887.3286204925935,0.7581721092915324,0.005094332609533596,0.0,88.4424911327527
16,3727.102212568576,150.29872864670892,95.40147566886175,940.9903203935397,0.7579797890402229,0.003769781732715004,0.0,90.4883327669716
17,3703.3957125685765,146.71960339670883,91.42876122867587,898.7937337509534,0.7591228733390938,0.004940166604636993,0.0,88.69457522956786
18,3730.036712568574,149.9438578967089,95.0782438009908,923.0753931916038,0.7577557108082951,0.003783663961838334,0.0,90.78451754686544
19,3702.667212568574,145.6161161467088,90.43608583708703,871.9310969100578,0.7532429423793904,0.005116204083431516,0.0,88.21870166043473
20,5486.047712568571,214.24126714670868,163.758901440216,2660.482521250447,0.4811238377396776,0.004137018449319262,0.0,127.25189714105726
21,5304.726212568573,218.09919489670875,167.2420185629873,2532.7482773928987,0.48743964597832984,0.0054611947440659035,0.0,127.31598864768706
22,5368.478712568571,214.36168364670868,163.87890311523807,2600.7075423210017,0.48275796105895535,0.004764116365779156,3.2948929159802305e-05,125.69155881044222
23,5346.0542125685715,214.55484089670867,163.75194925580573,2577.005096168653,0.48597276738785344,0.005547986977265642,0.0,126.0937151816139
24,5351.431712568568,215.24208139670867,164.7831628931486,2568.82186459592,0.48357178938367423,0.004719043880435579,0.0,125.88808091243317
25,5343.909212568572,214.01833689670872,163.1047227575173,2577.88593085153,0.48838132629369213,0.00581835601741457,0.0,126.00555915206884
26,5389.04621256857,214.81867514670864,164.21125053637024,2617.4119979678935,0.4873753709695157,0.004130439459674468,0.0,125.96707712661923
27,5334.907212568571,216.87151839670867,166.0207765475173,2534.2006647281855,0.48820231206698217,0.005252170188441938,0.0,126.49295940582398
28,5339.423712568569,214.57259514670852,164.07307977872588,2579.8644765909266,0.4834441508424743,0.004187320218750479,0.0,124.8820521908813
29,5252.519712568569,212.53189339670865,161.59703126555155,2477.374827054046,0.49198343397921884,0.005574723879929275,0.0,124.06330432329919
30,3483.133212568573,146.11389864670883,90.02604565431126,557.2439615552768,0.8463836197239845,0.001993585063586997,0.0,86.07216046873326
31,3467.904212568572,145.71731639670878,89.39387128566274,543.4089097730664,0.8414770180022836,0.003122354808847967,0.0,85.79216051497677
32,3476.089712568572,146.2268726467087,90.20776911400277,552.8613718437538,0.8468295275679414,0.0021382155511840356,0.0,85.99181289240369
33,3471.6837125685724,146.6230123967087,90.2561059710019,545.2039415007298,0.8485054181084288,0.0026887899284079053,0.0,86.27513898159995
34,3474.9727125685727,146.57209689670879,90.6135672835235,550.9149425863872,0.8463278413999159,0.002056664483577575,0.0,86.21865236935076
35,3471.815212568572,145.2912378967087,88.94787657934441,547.0983808394946,0.8472116605361906,0.003518965007064709,0.0,85.66392060036631
36,3483.8977125685733,146.7152128967088,90.75058424127619,560.4664395347392,0.8468469536485442,0.002112827880741118,0.0,86.4169742439143
37,3464.4642125685723,145.5470566467087,89.23533339808066,538.178794874264,0.8451352481333294,0.0028637561461419114,0.0,85.66633077237599
38,3471.956712568573,145.27057589670875,89.21932731279371,546.5149731656225,0.8476392834638712,0.0018706298184988914,0.0,85.60129327074236
39,3463.4677125685716,146.2301698967087,89.96546542902934,538.5075253691926,0.8445227799557086,0.0029480463474835105,0.0,86.04444531725461
40,3469.332212568573,146.23492514670878,90.01045666350372,551.0796164503666,0.8628458825535151,0.0013717956403490527,0.0,85.94856006822569
41,3470.8527125685728,145.71720264670878,89.2110389726632,540.0751744658896,0.862525203654549,0.0013538457275603425,0.0,85.82311725376785
42,3473.7622125685743,146.53814164670882,90.3433318265845,544.8670778734107,0.866164026159161,0.0012658645040743107,0.0,86.1508338643202
43,3459.6152125685726,145.44851514670873,89.04610810113365,534.4724753167126,0.8579416465084365,0.001747695872045159,0.0,85.4631419106059
44,3472.6872125685722,146.72123114670876,90.55903535726105,546.9399060333853,0.8632049332700545,0.0020248427004788748,0.0,86.22063671440463
45,3471.2392125685733,145.93958139670872,89.52009942760183,549.4806562269796,0.8585202623776523,0.0010305923273668364,0.0,85.75755962116527
46,3477.605712568573,147.35718364670885,91.17732839543807,550.326425797623,0.8683021784238066,0.0014668517245526086,0.0,86.75146856638534
47,3468.873212568574,146.18563289670868,89.75529834322998,541.6325975757296,0.8615366915981255,0.0014641701761701454,0.0,85.9096710419144
48,3473.2802125685744,146.6376653967088,90.48098437764976,548.7076177879251,0.8631883457311765,0.0012995930477975625,0.0,86.15311853583742
49,3468.5057125685735,146.0278001467087,89.65524514080184,544.4958039093702,0.8585123001034454,0.001661072741391071,0.0,85.9419917578352
