,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,0.5330302892904021,178970.75259574514,4711.325,276.0989999999999,1940.7
1,1.9072679800305314,310914.68790948257,9918.915,542.6809999999996,2139.92
2,3.3029997472020796,500266.2597607177,12232.7,774.6215,2362.66
3,5.2283702616914205,750579.1527856784,12682.435,929.3124999999999,2528.02
4,0.5702679133185327,176933.38498125787,3167.045,223.06449999999998,1936.54
5,1.583309244408925,299334.3440643294,8113.22,442.6794999999995,2136.42
6,3.25825698063518,514703.6307323793,12940.505,686.1609999999995,2375.12
7,5.27723595966204,753361.6389194547,15320.98,831.6254999999996,2502.44
8,0.4440884471255176,168686.1263508668,4024.33,198.8004999999999,1925.36
9,1.818854167240683,319489.15443969617,7379.64,399.03499999999985,2135.82
10,3.6174763351517014,541153.2426512464,10986.13,597.6904999999997,2372.54
11,5.104623415834345,750982.0560554981,13707.26,746.1074999999996,2515.68
