,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,3223.1352125685726,149.19454514670883,172.76249272536816,1989.8402872399022,0.5485538556661609,0.5462721145516556,0.36128059912431953,87.17003610851974
1,3217.6252125685733,150.5035313967088,175.82823724911958,1943.3721133394633,0.554697204909173,0.5528791297321817,0.36762864803154666,87.72457046871712
2,3226.0147125685735,150.24187339670883,175.2592295925749,2010.4475076866147,0.5543036276948277,0.5454701160449366,0.36140050367392385,87.6471079431508
3,3219.5207125685743,150.4249231467089,174.87544172294426,1955.3760697321977,0.5552957272110276,0.5479462229569908,0.36455319747673764,87.69178790093733
4,3222.921212568573,149.58483814670882,173.70540623197263,1997.067719865075,0.5499142222628872,0.542166876115189,0.35900106987979064,87.23593270520547
5,3216.7097125685727,149.73633689670876,173.47176742185812,1927.7684670638946,0.549494501500376,0.5415844320233051,0.35924969925532474,87.3605933402383
6,3223.8392125685727,149.7082033967088,173.422080778372,2018.476380659527,0.5519464788486211,0.5428431703990676,0.3594651361840961,87.32539245329309
7,3216.919712568575,150.05893789670895,173.63147537186833,1929.0622279643505,0.5537637455178678,0.547115667638378,0.36256395258484486,87.54611274683752
8,3226.636212568572,150.29653289670884,174.9954318368329,2013.9746132502082,0.5540913596156305,0.5453320266764302,0.3618522213978979,87.62792863308408
9,3216.570712568573,149.65942189670878,172.95076733912214,1926.5149196437112,0.55244067354037,0.5438529673637063,0.36093738014135696,87.28119494453296
10,3721.8737125685743,150.09371064670893,81.27283278027404,855.0457648742497,0.6307327030225127,3.395585738539898e-05,0.0,90.35110568230684
11,3717.327212568572,146.54655614670892,77.64562880528861,865.4793076370763,0.6220845981423846,0.0,0.0,88.86823330051708
12,3734.760712568575,150.2239806467088,81.53405564263045,878.8729437188737,0.6297038602968109,0.00010118063027000633,0.0,90.83918290824322
13,3689.5447125685732,147.3960463967089,78.43735325854658,825.5103524432344,0.6221392202329179,0.0,0.0,88.8504460383147
14,3709.6182125685737,150.1525951467089,81.5491534814409,858.6262636790192,0.6258089296166626,3.389830508474576e-05,0.0,90.24719302483204
15,3699.9457125685744,146.30332139670884,77.30450963109665,840.7619880884669,0.6281871114296357,3.401360544217687e-05,0.0,88.4424911327527
16,3691.935212568575,150.37217164670884,81.64607565921222,831.8844988665619,0.632364210810952,9.989293243705643e-05,0.0,90.11687608301861
17,3713.5907125685744,147.81668464670895,78.78407755136847,864.3930305916073,0.6282867376873591,7.061619630680404e-05,0.0,89.37282677582901
18,3755.0612125685734,150.5761373967089,81.85022589325524,896.4273384210944,0.6312832539369881,3.33889816360601e-05,0.0,91.3099573476968
19,3698.444712568574,146.37925889670888,77.57249753710211,844.5884615299439,0.6223275343362729,3.3783783783783784e-05,0.0,88.32404127289044
