,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,0.5976699134304041,37942.55224576848,1015.095,160.57700000000006,2141.24
1,1.889419036548095,76441.41759525142,2272.515,313.88199999999995,2269.16
2,4.524587977150966,148759.2141016842,3475.63,480.0334999999999,2414.02
3,9.70466050750028,296055.4012267886,5199.14,667.0579999999998,2537.22
4,0.6916845431355219,39511.154669246025,878.055,129.28150000000008,2079.58
5,2.266894373653705,81591.66038200996,1955.81,254.02650000000006,2237.18
6,5.637736056720201,174965.3481921083,4315.1,415.57300000000004,2393.04
7,11.139233959148537,337280.18433514953,6077.125,589.3994999999999,2525.94
8,0.8183777373821901,41141.36496087399,975.84,126.6665,2077.38
9,2.5748868853715647,91137.14371973123,2202.3,239.26449999999997,2230.86
10,6.616567463045461,207757.2117361518,4408.43,396.93949999999995,2380.62
11,12.711456610445476,372838.7345789729,6829.37,563.2465,2518.82
