,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,0.508176358555753,35695.12050035069,743.425,71.13650000000003,2074.2
1,1.4932689159841452,65394.87985629919,1614.685,109.84049999999999,2154.3
2,3.63128838853572,125868.23536248933,2481.415,149.8555,2235.22
3,7.774825487653513,250183.3423768823,4048.93,215.67000000000004,2326.46
4,0.5709757412339603,36919.41278811612,833.375,71.08599999999998,2050.86
5,1.8571930763996034,71882.63332229691,1674.08,112.71700000000004,2141.14
6,4.72136775445407,152885.0524203044,2936.66,169.572,2239.42
7,9.612347388432882,298899.4497339161,4426.045,240.69999999999985,2319.9
8,0.7029717846474935,38324.521220273426,895.06,76.89300000000003,2028.82
9,2.315518463951826,84144.65183807038,2052.005,123.13300000000001,2136.08
10,5.605185310370554,185866.2638757769,3697.095,191.52699999999996,2244.24
11,11.12721698411153,334748.98040288576,5421.925,260.51399999999984,2320.06
