,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP
0,3223.1352125685726,149.19454514670883,172.76249272536816,1989.8402872399022,0.5485538556661609,0.5462721145516556,0.36128059912431953,87.17003610851974
1,3217.6252125685733,150.5035313967088,175.82823724911958,1943.3721133394633,0.554697204909173,0.5528791297321817,0.36762864803154666,87.72457046871712
2,3223.8392125685727,149.7082033967088,173.422080778372,2018.476380659527,0.5519464788486211,0.5428431703990676,0.3594651361840961,87.32539245329309
3,3216.919712568575,150.05893789670895,173.63147537186833,1929.0622279643505,0.5537637455178678,0.547115667638378,0.36256395258484486,87.54611274683752
4,3721.8737125685743,150.09371064670893,81.27283278027404,855.0457648742497,0.6307327030225127,3.395585738539898e-05,0.0,90.35110568230684
5,3717.327212568572,146.54655614670892,77.64562880528861,865.4793076370763,0.6220845981423846,0.0,0.0,88.86823330051708
6,3691.935212568575,150.37217164670884,81.64607565921222,831.8844988665619,0.632364210810952,9.989293243705643e-05,0.0,90.11687608301861
7,3713.5907125685744,147.81668464670895,78.78407755136847,864.3930305916073,0.6282867376873591,7.061619630680404e-05,0.0,89.37282677582901
8,3537.00621256857,145.19643689670866,91.5070505228293,894.2273709473774,0.606972377988967,0.4793336440902552,0.26403964342702735,87.96191545964473
9,3539.7812125685714,146.17305914670862,93.637778901662,893.8525814628409,0.5988521380908108,0.47493718817278774,0.26581305779882203,88.42642555758738
10,3537.0577125685722,144.1916073967087,90.07175736482606,892.798080648225,0.599640895273001,0.47266200057012064,0.2589256949052498,87.39919706977803
11,3535.072212568571,145.54208964670866,92.81816398752134,897.5288109340985,0.5966468160852274,0.471025719032145,0.2634447324557063,88.09160792342776
12,3481.3317125685735,147.19747539670882,75.33418185330923,507.78686702915263,0.7401175113361315,0.0,0.0,86.59429404820615
13,3479.525212568572,145.9112986467087,74.05579273626755,509.27553077793,0.7308115449126339,0.0,0.0,86.0190984059042
14,3486.502212568573,147.0043276467088,75.53129345426278,510.14688019935636,0.7299401001097546,0.0,0.0,86.45751872976398
15,3479.549212568572,146.50923614670882,74.57653624043239,507.70636669764116,0.7346558356931392,0.0,0.0,86.31077600915135
16,3479.066212568572,145.46630839670877,73.23710658599907,512.562366325487,0.7568992910462033,0.0,0.0,85.91445084363289
17,3464.6762125685736,145.35340039670874,72.9032280061565,503.51558859242846,0.7534964660305314,0.0,0.0,85.69561650237691
18,3474.665212568572,146.27214739670876,74.10064317784295,509.8257068815523,0.7594554479965278,0.0,0.0,86.20612540769238
19,3467.4252125685725,145.1743818967087,72.89184082822014,504.2722917155034,0.752326558160645,0.0,0.0,85.53532259159569
20,3488.2847125685735,141.61855214670882,52.12302580700397,564.4048659278596,0.7219834993307106,0.3902852143681851,0.006336786409630255,85.40277306156577
21,3466.340212568574,140.11124214670883,50.6557829235431,556.6987176150781,0.7206809022709523,0.39983260070580345,0.005496708842732075,84.49828975272789
22,3490.668212568574,142.77651164670888,53.075952335116064,578.485167890868,0.7255288458131594,0.3933223509145525,0.0065174376365334085,85.88151189358366
23,3474.187712568572,140.3695473967088,50.91796841378059,561.7682010996173,0.7218085304782009,0.4016145939084664,0.005794882409530967,84.61014925080636
24,3353.674712568573,150.72850389670876,80.8700889068512,407.25111687382196,0.6170964352771356,0.4987559637445134,0.25647355199933347,88.88513859997764
25,3351.5512125685746,149.51527864670882,79.1769993790827,403.7128869637065,0.6170244185984124,0.4946969959883782,0.25623952330395056,88.28390575522889
26,3354.503712568573,150.1496113967088,80.2180910355289,407.2859680583217,0.6161429867884086,0.49592132752540263,0.25905334326796586,88.59661523289483
27,3351.666712568574,149.62786914670878,79.3108274816225,411.59258238825237,0.6161075029483187,0.49343767122861304,0.25519631148877,88.29365391450088
28,3560.7727125685724,144.72211614670886,54.64181622848687,663.1067449906426,0.5161697566099014,0.008241499183344457,0.0,87.38565130861174
29,3554.5477125685743,142.9472631467089,53.28491699762533,650.2738526523115,0.5078728667851263,0.007946862657253641,0.0,86.36964445720677
30,3546.3282125685732,144.28883214670884,54.569507840799545,675.341253153025,0.5113030455745385,0.008351002224689668,0.0,86.88248596522739
31,3544.4532125685732,142.8057443967088,53.03027821251323,655.0750000427408,0.5080593326143039,0.007156839494675098,0.0,86.19127789541574
32,3599.694212568575,153.54497764670876,57.637883789340606,676.0945422253251,0.6213316282380462,0.273336018646888,0.014150486490687668,91.4159880972566
33,3577.452212568572,151.21120039670882,55.12374041891653,673.9902273208182,0.6260650677544746,0.2815566378241141,0.01725943410559741,90.93115864987995
34,3606.683712568573,153.43798064670867,57.64286329505525,683.8866302605097,0.6199998364083555,0.27642721675765974,0.01548297223607289,91.70021500180734
35,3588.4782125685756,151.9484496467088,56.05562204605452,670.2111727767337,0.62921532358762,0.2836691096792679,0.017559116513536407,90.91760408186137
