,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,2.071913616430947,369037.38843484543,0.0,0.0,0.0
1,5.728589635878867,960652.2201754211,0.0,0.0,0.0
2,9.89764353352226,1606020.7934271866,0.0,0.0,0.0
3,14.151355959179096,2306425.3359250855,0.0,0.0,0.0
4,3.082411929224387,549592.0975556505,0.0,0.0,0.0
5,7.746399029033015,1278589.457790724,0.0,0.0,0.0
6,12.800946058678504,2087044.594876399,0.0,0.0,0.0
7,18.55846712049321,3030225.565325503,0.0,0.0,0.0
8,3.9668215331537966,672277.0222574994,0.0,0.0,0.0
9,9.437428881311217,1560109.050975503,0.0,0.0,0.0
10,14.575496679392222,2380942.4443196114,0.0,0.0,0.0
11,20.56622806051144,3378075.0856309957,0.0,0.0,0.0
