,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,1.0041778755285153,140785.2102807871,3248.425,252.0624999999999,2564.78
1,2.3343098733333054,256576.9966444529,5792.425,468.7109999999998,2846.92
2,4.62506893621793,451436.4846398776,6841.7,652.0309999999997,3164.34
3,7.935850912593096,719910.6676528979,9554.82,787.2654999999997,3378.92
4,0.9205603392144092,139866.83824309497,2883.71,210.84449999999993,2520.18
5,2.3013850395069686,257367.50448292028,5419.57,414.8274999999999,2815.02
6,4.921901994399704,471744.1467010836,6890.03,596.0819999999997,3147.8
7,8.209885187545204,726774.1628233332,9716.76,732.8105,3353.96
8,0.8171757133374129,133313.91981334466,3085.655,190.24899999999982,2504.04
9,2.4365032177825965,258456.7872179988,5124.27,385.1374999999999,2789.48
10,5.061245811661241,493679.33105975547,7721.25,580.8459999999995,3132.96
11,8.453806819702463,743730.9443970812,9238.475,694.6374999999994,3357.24
