,Makespan,Mean Flow Time,Mean Weighted Tardiness,Max Weighted Tardiness,No. Tardy Jobs P1,No. Tardy Jobs P2,No. Tardy Jobs P3,Mean WIP,Early_Term
0,3195.148423123368,58.535775671475925,19.709412027573862,884.4842333147728,0.17669634178076496,0.16860038415252757,0.11075325386426892,37.070725462073256,0.0
1,3198.208423123367,62.14622767147592,6.314281327145129,433.79122538576803,0.061102602105523866,0.05920086527162545,0.039161325361173234,38.91088619099091,0.0
2,3175.387603183745,115.35571655669955,152.06331542313322,2630.9496306682977,0.6276181784548919,0.6227434515320316,0.4095994716808908,69.91269439921115,0.0
3,3148.864603183745,121.21911180669947,87.58523996410084,1796.1993358018071,0.41508048474262205,0.40996992434592366,0.2699904548953373,72.681079606619,0.0
4,3779.614246774446,283.73419827716026,693.9180806144326,9681.361021607561,0.9668980124195816,0.9651765563633253,0.6458232533431483,167.088502010529,0.0
5,3529.4514967744485,278.5516487771602,550.0915828386534,6965.698378680603,0.9393076451383567,0.9391939880413608,0.6278380920007908,161.79462161536344,0.0
