,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,0.09014753111060976,24041.848487569918,395.29,52.07149999999999,1999.28
1,0.10420603194341245,25217.324945699642,462.295,57.272999999999996,2040.46
2,0.12687985784108283,25329.546930051158,506.13,62.354,2078.36
3,0.15209779091601355,25570.557386520406,531.575,62.221,2109.3
