,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,0.8339659069445304,6637.201744253465,604.61,166.29600000000025,1340.18
1,2.0757442314718815,13583.241085647307,954.87,313.2800000000004,1506.28
2,5.057120857165035,27941.83229994819,1435.125,462.7225000000003,1682.02
3,11.728273996526648,67651.62913863687,2153.215,641.2145000000005,1883.74
4,0.7556162366339829,7141.239802625518,564.41,138.0975000000002,1321.04
5,2.669561227821214,15356.212487273257,971.74,253.76350000000014,1489.08
6,7.214220944676096,37797.653252751596,1594.46,424.0515000000004,1708.0
7,17.115520832320982,94839.1613985442,2243.83,588.8845000000005,1934.62
8,1.4214669368139858,7686.1376109129205,624.675,122.09350000000022,1299.64
9,4.049734462499113,20764.302849375224,1120.34,242.19750000000025,1499.4
10,11.242107020684092,56915.94031981809,1779.49,417.89650000000046,1738.1
11,24.156475919083874,117176.44088623999,2563.655,574.3645000000005,1971.28
