,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,0.7373287927761504,138707.6101862255,2135.58,163.95949999999985,2523.94
1,1.9300646511039374,243530.64946595553,3901.15,318.4114999999996,2735.6
2,4.123447589787464,423973.0427607852,6564.545,481.98349999999954,3010.84
3,7.478657861377961,689900.4588741479,9166.315,599.2474999999994,3259.48
4,0.6939132396785067,136388.21757405697,2948.95,158.45249999999984,2462.5
5,1.984061518294384,247068.85089619685,4790.775,319.7329999999998,2720.92
6,4.630959781749329,452173.9991260009,7700.665,477.7374999999996,3037.7
7,7.827752334194381,700831.3097260558,9650.385,595.7499999999999,3235.26
8,0.6270454642978727,130198.02552717809,2119.43,143.24699999999993,2465.82
9,2.163421227574898,254687.92721926424,4276.325,313.2684999999998,2726.14
10,4.808457149510598,478186.00377322274,7496.205,477.4259999999997,3027.6
11,8.165520256334647,721034.556397761,9717.51,588.5004999999994,3231.94
