,Robustness,Stability 1,Stability 2,Stability 3,Stability 4
0,3.897046691611903,348987.5647508289,0.0,0.0,0.0
1,11.54271092602866,970622.7767123915,0.0,0.0,0.0
2,20.729877473992115,1684254.1629453043,0.0,0.0,0.0
3,29.67284339449044,2389351.383361124,0.0,0.0,0.0
4,5.724624047958237,523043.6026510833,0.0,0.0,0.0
5,16.42657325999262,1298668.317459112,0.0,0.0,0.0
6,27.25018449977444,2172763.517791323,0.0,0.0,0.0
7,37.98104847030742,3105829.297605857,0.0,0.0,0.0
8,8.074663070307222,670694.0506078047,0.0,0.0,0.0
9,19.31614867049375,1611725.4435563236,0.0,0.0,0.0
10,30.98323770998151,2485652.769308467,0.0,0.0,0.0
11,41.578049116586584,3450484.3413558374,0.0,0.0,0.0
